# big5	font	index
E9F0	STDFONT	10567
E9F1	STDFONT	10568
E9F2	STDFONT	10569
E9F3	STDFONT	10570
E9F4	STDFONT	10571
E9F5	STDFONT	10572
E9F6	STDFONT	10573
E9F7	STDFONT	10574
E9F8	STDFONT	10575
E9F9	STDFONT	10576
E9FA	STDFONT	10577
E9FB	STDFONT	10578
E9FC	STDFONT	10579
E9FD	STDFONT	10580
E9FE	STDFONT	10581
EA40	STDFONT	10582
EA41	STDFONT	10583
EA42	STDFONT	10584
EA43	STDFONT	10585
EA44	STDFONT	10586
EA45	STDFONT	10587
EA46	STDFONT	10588
EA47	STDFONT	10589
EA48	STDFONT	10590
EA49	STDFONT	10591
EA4A	STDFONT	10592
EA4B	STDFONT	10593
EA4C	STDFONT	10594
EA4D	STDFONT	10595
EA4E	STDFONT	10596
EA4F	STDFONT	10597
EA50	STDFONT	10598
EA51	STDFONT	10599
EA52	STDFONT	10600
EA53	STDFONT	10601
EA54	STDFONT	10602
EA55	STDFONT	10603
EA56	STDFONT	10604
EA57	STDFONT	10605
EA58	STDFONT	10606
EA59	STDFONT	10607
EA5A	STDFONT	10608
EA5B	STDFONT	10609
EA5C	STDFONT	10610
EA5D	STDFONT	10611
EA5E	STDFONT	10612
EA5F	STDFONT	10613
EA60	STDFONT	10614
EA61	STDFONT	10615
EA62	STDFONT	10616
EA63	STDFONT	10617
EA64	STDFONT	10618
EA65	STDFONT	10619
EA66	STDFONT	10620
EA67	STDFONT	10621
EA68	STDFONT	10622
EA69	STDFONT	10623
EA6A	STDFONT	10624
EA6B	STDFONT	10625
EA6C	STDFONT	10626
EA6D	STDFONT	10627
EA6E	STDFONT	10628
EA6F	STDFONT	10629
EA70	STDFONT	10630
EA71	STDFONT	10631
EA72	STDFONT	10632
EA73	STDFONT	10633
EA74	STDFONT	10634
EA75	STDFONT	10635
EA76	STDFONT	10636
EA77	STDFONT	10637
EA78	STDFONT	10638
EA79	STDFONT	10639
EA7A	STDFONT	10640
EA7B	STDFONT	10641
EA7C	STDFONT	10642
EA7D	STDFONT	10643
EA7E	STDFONT	10644
EAA1	STDFONT	10645
EAA2	STDFONT	10646
EAA3	STDFONT	10647
EAA4	STDFONT	10648
EAA5	STDFONT	10649
EAA6	STDFONT	10650
EAA7	STDFONT	10651
EAA8	STDFONT	10652
EAA9	STDFONT	10653
EAAA	STDFONT	10654
EAAB	STDFONT	10655
EAAC	STDFONT	10656
EAAD	STDFONT	10657
EAAE	STDFONT	10658
EAAF	STDFONT	10659
EAB0	STDFONT	10660
EAB1	STDFONT	10661
EAB2	STDFONT	10662
EAB3	STDFONT	10663
EAB4	STDFONT	10664
EAB5	STDFONT	10665
EAB6	STDFONT	10666
EAB7	STDFONT	10667
EAB8	STDFONT	10668
EAB9	STDFONT	10669
EABA	STDFONT	10670
EABB	STDFONT	10671
EABC	STDFONT	10672
EABD	STDFONT	10673
EABE	STDFONT	10674
EABF	STDFONT	10675
EAC0	STDFONT	10676
EAC1	STDFONT	10677
EAC2	STDFONT	10678
EAC3	STDFONT	10679
EAC4	STDFONT	10680
EAC5	STDFONT	10681
EAC6	STDFONT	10682
EAC7	STDFONT	10683
EAC8	STDFONT	10684
EAC9	STDFONT	10685
EACA	STDFONT	10686
EACB	STDFONT	10687
EACC	STDFONT	10688
EACD	STDFONT	10689
EACE	STDFONT	10690
EACF	STDFONT	10691
EAD0	STDFONT	10692
EAD1	STDFONT	10693
EAD2	STDFONT	10694
EAD3	STDFONT	10695
EAD4	STDFONT	10696
EAD5	STDFONT	10697
EAD6	STDFONT	10698
EAD7	STDFONT	10699
EAD8	STDFONT	10700
EAD9	STDFONT	10701
EADA	STDFONT	10702
EADB	STDFONT	10703
EADC	STDFONT	10704
EADD	STDFONT	10705
EADE	STDFONT	10706
EADF	STDFONT	10707
EAE0	STDFONT	10708
EAE1	STDFONT	10709
EAE2	STDFONT	10710
EAE3	STDFONT	10711
EAE4	STDFONT	10712
EAE5	STDFONT	10713
EAE6	STDFONT	10714
EAE7	STDFONT	10715
EAE8	STDFONT	10716
EAE9	STDFONT	10717
EAEA	STDFONT	10718
EAEB	STDFONT	10719
EAEC	STDFONT	10720
EAED	STDFONT	10721
EAEE	STDFONT	10722
EAEF	STDFONT	10723
EAF0	STDFONT	10724
EAF1	STDFONT	10725
EAF2	STDFONT	10726
EAF3	STDFONT	10727
EAF4	STDFONT	10728
EAF5	STDFONT	10729
EAF6	STDFONT	10730
EAF7	STDFONT	10731
EAF8	STDFONT	10732
EAF9	STDFONT	10733
EAFA	STDFONT	10734
EAFB	STDFONT	10735
EAFC	STDFONT	10736
EAFD	STDFONT	10737
EAFE	STDFONT	10738
EB40	STDFONT	10739
EB41	STDFONT	10740
EB42	STDFONT	10741
EB43	STDFONT	10742
EB44	STDFONT	10743
EB45	STDFONT	10744
EB46	STDFONT	10745
EB47	STDFONT	10746
EB48	STDFONT	10747
EB49	STDFONT	10748
EB4A	STDFONT	10749
EB4B	STDFONT	10750
EB4C	STDFONT	10751
EB4D	STDFONT	10752
EB4E	STDFONT	10753
EB4F	STDFONT	10754
EB50	STDFONT	10755
EB51	STDFONT	10756
EB52	STDFONT	10757
EB53	STDFONT	10758
EB54	STDFONT	10759
EB55	STDFONT	10760
EB56	STDFONT	10761
EB57	STDFONT	10762
EB58	STDFONT	10763
EB59	STDFONT	10764
EB5A	STDFONT	10765
EB5B	STDFONT	10766
EB5C	STDFONT	10767
EB5D	STDFONT	10768
EB5E	STDFONT	10769
EB5F	STDFONT	10770
EB60	STDFONT	10771
EB61	STDFONT	10772
EB62	STDFONT	10773
EB63	STDFONT	10774
EB64	STDFONT	10775
EB65	STDFONT	10776
EB66	STDFONT	10777
EB67	STDFONT	10778
EB68	STDFONT	10779
EB69	STDFONT	10780
EB6A	STDFONT	10781
EB6B	STDFONT	10782
EB6C	STDFONT	10783
EB6D	STDFONT	10784
EB6E	STDFONT	10785
EB6F	STDFONT	10786
EB70	STDFONT	10787
EB71	STDFONT	10788
EB72	STDFONT	10789
EB73	STDFONT	10790
EB74	STDFONT	10791
EB75	STDFONT	10792
EB76	STDFONT	10793
EB77	STDFONT	10794
EB78	STDFONT	10795
EB79	STDFONT	10796
EB7A	STDFONT	10797
EB7B	STDFONT	10798
EB7C	STDFONT	10799
EB7D	STDFONT	10800
EB7E	STDFONT	10801
EBA1	STDFONT	10802
EBA2	STDFONT	10803
EBA3	STDFONT	10804
EBA4	STDFONT	10805
EBA5	STDFONT	10806
EBA6	STDFONT	10807
EBA7	STDFONT	10808
EBA8	STDFONT	10809
EBA9	STDFONT	10810
EBAA	STDFONT	10811
EBAB	STDFONT	10812
EBAC	STDFONT	10813
EBAD	STDFONT	10814
EBAE	STDFONT	10815
EBAF	STDFONT	10816
EBB0	STDFONT	10817
EBB1	STDFONT	10818
EBB2	STDFONT	10819
EBB3	STDFONT	10820
EBB4	STDFONT	10821
EBB5	STDFONT	10822
EBB6	STDFONT	10823
EBB7	STDFONT	10824
EBB8	STDFONT	10825
EBB9	STDFONT	10826
EBBA	STDFONT	10827
EBBB	STDFONT	10828
EBBC	STDFONT	10829
EBBD	STDFONT	10830
EBBE	STDFONT	10831
EBBF	STDFONT	10832
EBC0	STDFONT	10833
EBC1	STDFONT	10834
EBC2	STDFONT	10835
EBC3	STDFONT	10836
EBC4	STDFONT	10837
EBC5	STDFONT	10838
EBC6	STDFONT	10839
EBC7	STDFONT	10840
EBC8	STDFONT	10841
EBC9	STDFONT	10842
EBCA	STDFONT	10843
EBCB	STDFONT	10844
EBCC	STDFONT	10845
EBCD	STDFONT	10846
EBCE	STDFONT	10847
EBCF	STDFONT	10848
EBD0	STDFONT	10849
EBD1	STDFONT	10850
EBD2	STDFONT	10851
EBD3	STDFONT	10852
EBD4	STDFONT	10853
EBD5	STDFONT	10854
EBD6	STDFONT	10855
EBD7	STDFONT	10856
EBD8	STDFONT	10857
EBD9	STDFONT	10858
EBDA	STDFONT	10859
EBDB	STDFONT	10860
EBDC	STDFONT	10861
EBDD	STDFONT	10862
EBDE	STDFONT	10863
EBDF	STDFONT	10864
EBE0	STDFONT	10865
EBE1	STDFONT	10866
EBE2	STDFONT	10867
EBE3	STDFONT	10868
EBE4	STDFONT	10869
EBE5	STDFONT	10870
EBE6	STDFONT	10871
EBE7	STDFONT	10872
EBE8	STDFONT	10873
EBE9	STDFONT	10874
EBEA	STDFONT	10875
EBEB	STDFONT	10876
EBEC	STDFONT	10877
EBED	STDFONT	10878
EBEE	STDFONT	10879
EBEF	STDFONT	10880
EBF0	STDFONT	10881
EBF1	STDFONT	10882
EBF2	STDFONT	10883
EBF3	STDFONT	10884
EBF4	STDFONT	10885
EBF5	STDFONT	10886
EBF6	STDFONT	10887
EBF7	STDFONT	10888
EBF8	STDFONT	10889
EBF9	STDFONT	10890
EBFA	STDFONT	10891
EBFB	STDFONT	10892
EBFC	STDFONT	10893
EBFD	STDFONT	10894
EBFE	STDFONT	10895
EC40	STDFONT	10896
EC41	STDFONT	10897
EC42	STDFONT	10898
EC43	STDFONT	10899
EC44	STDFONT	10900
EC45	STDFONT	10901
EC46	STDFONT	10902
EC47	STDFONT	10903
EC48	STDFONT	10904
EC49	STDFONT	10905
EC4A	STDFONT	10906
EC4B	STDFONT	10907
EC4C	STDFONT	10908
EC4D	STDFONT	10909
EC4E	STDFONT	10910
EC4F	STDFONT	10911
EC50	STDFONT	10912
EC51	STDFONT	10913
EC52	STDFONT	10914
EC53	STDFONT	10915
EC54	STDFONT	10916
EC55	STDFONT	10917
EC56	STDFONT	10918
EC57	STDFONT	10919
EC58	STDFONT	10920
EC59	STDFONT	10921
EC5A	STDFONT	10922
EC5B	STDFONT	10923
EC5C	STDFONT	10924
EC5D	STDFONT	10925
EC5E	STDFONT	10926
EC5F	STDFONT	10927
EC60	STDFONT	10928
EC61	STDFONT	10929
EC62	STDFONT	10930
EC63	STDFONT	10931
EC64	STDFONT	10932
EC65	STDFONT	10933
EC66	STDFONT	10934
EC67	STDFONT	10935
EC68	STDFONT	10936
EC69	STDFONT	10937
EC6A	STDFONT	10938
EC6B	STDFONT	10939
EC6C	STDFONT	10940
EC6D	STDFONT	10941
EC6E	STDFONT	10942
EC6F	STDFONT	10943
EC70	STDFONT	10944
EC71	STDFONT	10945
EC72	STDFONT	10946
EC73	STDFONT	10947
EC74	STDFONT	10948
EC75	STDFONT	10949
EC76	STDFONT	10950
EC77	STDFONT	10951
EC78	STDFONT	10952
EC79	STDFONT	10953
EC7A	STDFONT	10954
EC7B	STDFONT	10955
EC7C	STDFONT	10956
EC7D	STDFONT	10957
EC7E	STDFONT	10958
ECA1	STDFONT	10959
ECA2	STDFONT	10960
ECA3	STDFONT	10961
ECA4	STDFONT	10962
ECA5	STDFONT	10963
ECA6	STDFONT	10964
ECA7	STDFONT	10965
ECA8	STDFONT	10966
ECA9	STDFONT	10967
ECAA	STDFONT	10968
ECAB	STDFONT	10969
ECAC	STDFONT	10970
ECAD	STDFONT	10971
ECAE	STDFONT	10972
ECAF	STDFONT	10973
ECB0	STDFONT	10974
ECB1	STDFONT	10975
ECB2	STDFONT	10976
ECB3	STDFONT	10977
ECB4	STDFONT	10978
ECB5	STDFONT	10979
ECB6	STDFONT	10980
ECB7	STDFONT	10981
ECB8	STDFONT	10982
ECB9	STDFONT	10983
ECBA	STDFONT	10984
ECBB	STDFONT	10985
ECBC	STDFONT	10986
ECBD	STDFONT	10987
ECBE	STDFONT	10988
ECBF	STDFONT	10989
ECC0	STDFONT	10990
ECC1	STDFONT	10991
ECC2	STDFONT	10992
ECC3	STDFONT	10993
ECC4	STDFONT	10994
ECC5	STDFONT	10995
ECC6	STDFONT	10996
ECC7	STDFONT	10997
ECC8	STDFONT	10998
ECC9	STDFONT	10999
ECCA	STDFONT	11000
ECCB	STDFONT	11001
ECCC	STDFONT	11002
ECCD	STDFONT	11003
ECCE	STDFONT	11004
ECCF	STDFONT	11005
ECD0	STDFONT	11006
ECD1	STDFONT	11007
ECD2	STDFONT	11008
ECD3	STDFONT	11009
ECD4	STDFONT	11010
ECD5	STDFONT	11011
ECD6	STDFONT	11012
ECD7	STDFONT	11013
ECD8	STDFONT	11014
ECD9	STDFONT	11015
ECDA	STDFONT	11016
ECDB	STDFONT	11017
ECDC	STDFONT	11018
ECDD	STDFONT	11019
ECDE	STDFONT	11020
ECDF	STDFONT	11021
ECE0	STDFONT	11022
ECE1	STDFONT	11023
ECE2	STDFONT	11024
ECE3	STDFONT	11025
ECE4	STDFONT	11026
ECE5	STDFONT	11027
ECE6	STDFONT	11028
ECE7	STDFONT	11029
ECE8	STDFONT	11030
ECE9	STDFONT	11031
ECEA	STDFONT	11032
ECEB	STDFONT	11033
ECEC	STDFONT	11034
ECED	STDFONT	11035
ECEE	STDFONT	11036
ECEF	STDFONT	11037
ECF0	STDFONT	11038
ECF1	STDFONT	11039
ECF2	STDFONT	11040
ECF3	STDFONT	11041
ECF4	STDFONT	11042
ECF5	STDFONT	11043
ECF6	STDFONT	11044
ECF7	STDFONT	11045
ECF8	STDFONT	11046
ECF9	STDFONT	11047
ECFA	STDFONT	11048
ECFB	STDFONT	11049
ECFC	STDFONT	11050
ECFD	STDFONT	11051
ECFE	STDFONT	11052
ED40	STDFONT	11053
ED41	STDFONT	11054
ED42	STDFONT	11055
ED43	STDFONT	11056
ED44	STDFONT	11057
ED45	STDFONT	11058
ED46	STDFONT	11059
ED47	STDFONT	11060
ED48	STDFONT	11061
ED49	STDFONT	11062
ED4A	STDFONT	11063
ED4B	STDFONT	11064
ED4C	STDFONT	11065
ED4D	STDFONT	11066
ED4E	STDFONT	11067
ED4F	STDFONT	11068
ED50	STDFONT	11069
ED51	STDFONT	11070
ED52	STDFONT	11071
ED53	STDFONT	11072
ED54	STDFONT	11073
ED55	STDFONT	11074
ED56	STDFONT	11075
ED57	STDFONT	11076
ED58	STDFONT	11077
ED59	STDFONT	11078
ED5A	STDFONT	11079
ED5B	STDFONT	11080
ED5C	STDFONT	11081
ED5D	STDFONT	11082
ED5E	STDFONT	11083
ED5F	STDFONT	11084
ED60	STDFONT	11085
ED61	STDFONT	11086
ED62	STDFONT	11087
ED63	STDFONT	11088
ED64	STDFONT	11089
ED65	STDFONT	11090
ED66	STDFONT	11091
ED67	STDFONT	11092
ED68	STDFONT	11093
ED69	STDFONT	11094
ED6A	STDFONT	11095
ED6B	STDFONT	11096
ED6C	STDFONT	11097
ED6D	STDFONT	11098
ED6E	STDFONT	11099
ED6F	STDFONT	11100
ED70	STDFONT	11101
ED71	STDFONT	11102
ED72	STDFONT	11103
ED73	STDFONT	11104
ED74	STDFONT	11105
ED75	STDFONT	11106
ED76	STDFONT	11107
ED77	STDFONT	11108
ED78	STDFONT	11109
ED79	STDFONT	11110
ED7A	STDFONT	11111
ED7B	STDFONT	11112
ED7C	STDFONT	11113
ED7D	STDFONT	11114
ED7E	STDFONT	11115
EDA1	STDFONT	11116
EDA2	STDFONT	11117
EDA3	STDFONT	11118
EDA4	STDFONT	11119
EDA5	STDFONT	11120
EDA6	STDFONT	11121
EDA7	STDFONT	11122
EDA8	STDFONT	11123
EDA9	STDFONT	11124
EDAA	STDFONT	11125
EDAB	STDFONT	11126
EDAC	STDFONT	11127
EDAD	STDFONT	11128
EDAE	STDFONT	11129
EDAF	STDFONT	11130
EDB0	STDFONT	11131
EDB1	STDFONT	11132
EDB2	STDFONT	11133
EDB3	STDFONT	11134
EDB4	STDFONT	11135
EDB5	STDFONT	11136
EDB6	STDFONT	11137
EDB7	STDFONT	11138
EDB8	STDFONT	11139
EDB9	STDFONT	11140
EDBA	STDFONT	11141
EDBB	STDFONT	11142
EDBC	STDFONT	11143
EDBD	STDFONT	11144
EDBE	STDFONT	11145
EDBF	STDFONT	11146
EDC0	STDFONT	11147
EDC1	STDFONT	11148
EDC2	STDFONT	11149
EDC3	STDFONT	11150
EDC4	STDFONT	11151
EDC5	STDFONT	11152
EDC6	STDFONT	11153
EDC7	STDFONT	11154
EDC8	STDFONT	11155
EDC9	STDFONT	11156
EDCA	STDFONT	11157
EDCB	STDFONT	11158
EDCC	STDFONT	11159
EDCD	STDFONT	11160
EDCE	STDFONT	11161
EDCF	STDFONT	11162
EDD0	STDFONT	11163
EDD1	STDFONT	11164
EDD2	STDFONT	11165
EDD3	STDFONT	11166
EDD4	STDFONT	11167
EDD5	STDFONT	11168
EDD6	STDFONT	11169
EDD7	STDFONT	11170
EDD8	STDFONT	11171
EDD9	STDFONT	11172
EDDA	STDFONT	11173
EDDB	STDFONT	11174
EDDC	STDFONT	11175
EDDD	STDFONT	11176
EDDE	STDFONT	11177
EDDF	STDFONT	11178
EDE0	STDFONT	11179
EDE1	STDFONT	11180
EDE2	STDFONT	11181
EDE3	STDFONT	11182
EDE4	STDFONT	11183
EDE5	STDFONT	11184
EDE6	STDFONT	11185
EDE7	STDFONT	11186
EDE8	STDFONT	11187
EDE9	STDFONT	11188
EDEA	STDFONT	11189
EDEB	STDFONT	11190
EDEC	STDFONT	11191
EDED	STDFONT	11192
EDEE	STDFONT	11193
EDEF	STDFONT	11194
EDF0	STDFONT	11195
EDF1	STDFONT	11196
EDF2	STDFONT	11197
EDF3	STDFONT	11198
EDF4	STDFONT	11199
EDF5	STDFONT	11200
EDF6	STDFONT	11201
EDF7	STDFONT	11202
EDF8	STDFONT	11203
EDF9	STDFONT	11204
EDFA	STDFONT	11205
EDFB	STDFONT	11206
EDFC	STDFONT	11207
EDFD	STDFONT	11208
EDFE	STDFONT	11209
EE40	STDFONT	11210
EE41	STDFONT	11211
EE42	STDFONT	11212
EE43	STDFONT	11213
EE44	STDFONT	11214
EE45	STDFONT	11215
EE46	STDFONT	11216
EE47	STDFONT	11217
EE48	STDFONT	11218
EE49	STDFONT	11219
EE4A	STDFONT	11220
EE4B	STDFONT	11221
EE4C	STDFONT	11222
EE4D	STDFONT	11223
EE4E	STDFONT	11224
EE4F	STDFONT	11225
EE50	STDFONT	11226
EE51	STDFONT	11227
EE52	STDFONT	11228
EE53	STDFONT	11229
EE54	STDFONT	11230
EE55	STDFONT	11231
EE56	STDFONT	11232
EE57	STDFONT	11233
EE58	STDFONT	11234
EE59	STDFONT	11235
EE5A	STDFONT	11236
EE5B	STDFONT	11237
EE5C	STDFONT	11238
EE5D	STDFONT	11239
EE5E	STDFONT	11240
EE5F	STDFONT	11241
EE60	STDFONT	11242
EE61	STDFONT	11243
EE62	STDFONT	11244
EE63	STDFONT	11245
EE64	STDFONT	11246
EE65	STDFONT	11247
EE66	STDFONT	11248
EE67	STDFONT	11249
EE68	STDFONT	11250
EE69	STDFONT	11251
EE6A	STDFONT	11252
EE6B	STDFONT	11253
EE6C	STDFONT	11254
EE6D	STDFONT	11255
EE6E	STDFONT	11256
EE6F	STDFONT	11257
EE70	STDFONT	11258
EE71	STDFONT	11259
EE72	STDFONT	11260
EE73	STDFONT	11261
EE74	STDFONT	11262
EE75	STDFONT	11263
EE76	STDFONT	11264
EE77	STDFONT	11265
EE78	STDFONT	11266
EE79	STDFONT	11267
EE7A	STDFONT	11268
EE7B	STDFONT	11269
EE7C	STDFONT	11270
EE7D	STDFONT	11271
EE7E	STDFONT	11272
EEA1	STDFONT	11273
EEA2	STDFONT	11274
EEA3	STDFONT	11275
EEA4	STDFONT	11276
EEA5	STDFONT	11277
EEA6	STDFONT	11278
EEA7	STDFONT	11279
EEA8	STDFONT	11280
EEA9	STDFONT	11281
EEAA	STDFONT	11282
EEAB	STDFONT	11283
EEAC	STDFONT	11284
EEAD	STDFONT	11285
EEAE	STDFONT	11286
EEAF	STDFONT	11287
EEB0	STDFONT	11288
EEB1	STDFONT	11289
EEB2	STDFONT	11290
EEB3	STDFONT	11291
EEB4	STDFONT	11292
EEB5	STDFONT	11293
EEB6	STDFONT	11294
EEB7	STDFONT	11295
EEB8	STDFONT	11296
EEB9	STDFONT	11297
EEBA	STDFONT	11298
EEBB	STDFONT	11299
EEBC	STDFONT	11300
EEBD	STDFONT	11301
EEBE	STDFONT	11302
EEBF	STDFONT	11303
EEC0	STDFONT	11304
EEC1	STDFONT	11305
EEC2	STDFONT	11306
EEC3	STDFONT	11307
EEC4	STDFONT	11308
EEC5	STDFONT	11309
EEC6	STDFONT	11310
EEC7	STDFONT	11311
EEC8	STDFONT	11312
EEC9	STDFONT	11313
EECA	STDFONT	11314
EECB	STDFONT	11315
EECC	STDFONT	11316
EECD	STDFONT	11317
EECE	STDFONT	11318
EECF	STDFONT	11319
EED0	STDFONT	11320
EED1	STDFONT	11321
EED2	STDFONT	11322
EED3	STDFONT	11323
EED4	STDFONT	11324
EED5	STDFONT	11325
EED6	STDFONT	11326
EED7	STDFONT	11327
EED8	STDFONT	11328
EED9	STDFONT	11329
EEDA	STDFONT	11330
EEDB	STDFONT	11331
EEDC	STDFONT	11332
EEDD	STDFONT	11333
EEDE	STDFONT	11334
EEDF	STDFONT	11335
EEE0	STDFONT	11336
EEE1	STDFONT	11337
EEE2	STDFONT	11338
EEE3	STDFONT	11339
EEE4	STDFONT	11340
EEE5	STDFONT	11341
EEE6	STDFONT	11342
EEE7	STDFONT	11343
EEE8	STDFONT	11344
EEE9	STDFONT	11345
EEEA	STDFONT	11346
EEEB	STDFONT	11347
EEEC	STDFONT	11348
EEED	STDFONT	11349
EEEE	STDFONT	11350
EEEF	STDFONT	11351
EEF0	STDFONT	11352
EEF1	STDFONT	11353
EEF2	STDFONT	11354
EEF3	STDFONT	11355
EEF4	STDFONT	11356
EEF5	STDFONT	11357
EEF6	STDFONT	11358
EEF7	STDFONT	11359
EEF8	STDFONT	11360
EEF9	STDFONT	11361
EEFA	STDFONT	11362
EEFB	STDFONT	11363
EEFC	STDFONT	11364
EEFD	STDFONT	11365
EEFE	STDFONT	11366
EF40	STDFONT	11367
EF41	STDFONT	11368
EF42	STDFONT	11369
EF43	STDFONT	11370
EF44	STDFONT	11371
EF45	STDFONT	11372
EF46	STDFONT	11373
EF47	STDFONT	11374
EF48	STDFONT	11375
EF49	STDFONT	11376
EF4A	STDFONT	11377
EF4B	STDFONT	11378
EF4C	STDFONT	11379
EF4D	STDFONT	11380
EF4E	STDFONT	11381
EF4F	STDFONT	11382
EF50	STDFONT	11383
EF51	STDFONT	11384
EF52	STDFONT	11385
EF53	STDFONT	11386
EF54	STDFONT	11387
EF55	STDFONT	11388
EF56	STDFONT	11389
EF57	STDFONT	11390
EF58	STDFONT	11391
EF59	STDFONT	11392
EF5A	STDFONT	11393
EF5B	STDFONT	11394
EF5C	STDFONT	11395
EF5D	STDFONT	11396
EF5E	STDFONT	11397
EF5F	STDFONT	11398
EF60	STDFONT	11399
EF61	STDFONT	11400
EF62	STDFONT	11401
EF63	STDFONT	11402
EF64	STDFONT	11403
EF65	STDFONT	11404
EF66	STDFONT	11405
EF67	STDFONT	11406
EF68	STDFONT	11407
EF69	STDFONT	11408
EF6A	STDFONT	11409
EF6B	STDFONT	11410
EF6C	STDFONT	11411
EF6D	STDFONT	11412
EF6E	STDFONT	11413
EF6F	STDFONT	11414
EF70	STDFONT	11415
EF71	STDFONT	11416
EF72	STDFONT	11417
EF73	STDFONT	11418
EF74	STDFONT	11419
EF75	STDFONT	11420
EF76	STDFONT	11421
EF77	STDFONT	11422
EF78	STDFONT	11423
EF79	STDFONT	11424
EF7A	STDFONT	11425
EF7B	STDFONT	11426
EF7C	STDFONT	11427
EF7D	STDFONT	11428
EF7E	STDFONT	11429
EFA1	STDFONT	11430
EFA2	STDFONT	11431
EFA3	STDFONT	11432
EFA4	STDFONT	11433
EFA5	STDFONT	11434
EFA6	STDFONT	11435
EFA7	STDFONT	11436
EFA8	STDFONT	11437
EFA9	STDFONT	11438
EFAA	STDFONT	11439
EFAB	STDFONT	11440
EFAC	STDFONT	11441
EFAD	STDFONT	11442
EFAE	STDFONT	11443
EFAF	STDFONT	11444
EFB0	STDFONT	11445
EFB1	STDFONT	11446
EFB2	STDFONT	11447
EFB3	STDFONT	11448
EFB4	STDFONT	11449
EFB5	STDFONT	11450
EFB6	STDFONT	11451
EFB7	STDFONT	11452
EFB8	STDFONT	11453
EFB9	STDFONT	11454
EFBA	STDFONT	11455
EFBB	STDFONT	11456
EFBC	STDFONT	11457
EFBD	STDFONT	11458
EFBE	STDFONT	11459
EFBF	STDFONT	11460
EFC0	STDFONT	11461
EFC1	STDFONT	11462
EFC2	STDFONT	11463
EFC3	STDFONT	11464
EFC4	STDFONT	11465
EFC5	STDFONT	11466
EFC6	STDFONT	11467
EFC7	STDFONT	11468
EFC8	STDFONT	11469
EFC9	STDFONT	11470
EFCA	STDFONT	11471
EFCB	STDFONT	11472
EFCC	STDFONT	11473
EFCD	STDFONT	11474
EFCE	STDFONT	11475
EFCF	STDFONT	11476
EFD0	STDFONT	11477
EFD1	STDFONT	11478
EFD2	STDFONT	11479
EFD3	STDFONT	11480
EFD4	STDFONT	11481
EFD5	STDFONT	11482
EFD6	STDFONT	11483
EFD7	STDFONT	11484
EFD8	STDFONT	11485
EFD9	STDFONT	11486
EFDA	STDFONT	11487
EFDB	STDFONT	11488
EFDC	STDFONT	11489
EFDD	STDFONT	11490
EFDE	STDFONT	11491
EFDF	STDFONT	11492
EFE0	STDFONT	11493
EFE1	STDFONT	11494
EFE2	STDFONT	11495
EFE3	STDFONT	11496
EFE4	STDFONT	11497
EFE5	STDFONT	11498
EFE6	STDFONT	11499
EFE7	STDFONT	11500
EFE8	STDFONT	11501
EFE9	STDFONT	11502
EFEA	STDFONT	11503
EFEB	STDFONT	11504
EFEC	STDFONT	11505
EFED	STDFONT	11506
EFEE	STDFONT	11507
EFEF	STDFONT	11508
EFF0	STDFONT	11509
EFF1	STDFONT	11510
EFF2	STDFONT	11511
EFF3	STDFONT	11512
EFF4	STDFONT	11513
EFF5	STDFONT	11514
EFF6	STDFONT	11515
EFF7	STDFONT	11516
EFF8	STDFONT	11517
EFF9	STDFONT	11518
EFFA	STDFONT	11519
EFFB	STDFONT	11520
EFFC	STDFONT	11521
EFFD	STDFONT	11522
EFFE	STDFONT	11523
F040	STDFONT	11524
F041	STDFONT	11525
F042	STDFONT	11526
F043	STDFONT	11527
F044	STDFONT	11528
F045	STDFONT	11529
F046	STDFONT	11530
F047	STDFONT	11531
F048	STDFONT	11532
F049	STDFONT	11533
F04A	STDFONT	11534
F04B	STDFONT	11535
F04C	STDFONT	11536
F04D	STDFONT	11537
F04E	STDFONT	11538
F04F	STDFONT	11539
F050	STDFONT	11540
F051	STDFONT	11541
F052	STDFONT	11542
F053	STDFONT	11543
F054	STDFONT	11544
F055	STDFONT	11545
F056	STDFONT	11546
F057	STDFONT	11547
F058	STDFONT	11548
F059	STDFONT	11549
F05A	STDFONT	11550
F05B	STDFONT	11551
F05C	STDFONT	11552
F05D	STDFONT	11553
F05E	STDFONT	11554
F05F	STDFONT	11555
F060	STDFONT	11556
F061	STDFONT	11557
F062	STDFONT	11558
F063	STDFONT	11559
F064	STDFONT	11560
F065	STDFONT	11561
F066	STDFONT	11562
F067	STDFONT	11563
F068	STDFONT	11564
F069	STDFONT	11565
F06A	STDFONT	11566
F06B	STDFONT	11567
F06C	STDFONT	11568
F06D	STDFONT	11569
F06E	STDFONT	11570
F06F	STDFONT	11571
F070	STDFONT	11572
F071	STDFONT	11573
F072	STDFONT	11574
F073	STDFONT	11575
F074	STDFONT	11576
F075	STDFONT	11577
F076	STDFONT	11578
F077	STDFONT	11579
F078	STDFONT	11580
F079	STDFONT	11581
F07A	STDFONT	11582
F07B	STDFONT	11583
F07C	STDFONT	11584
F07D	STDFONT	11585
F07E	STDFONT	11586
F0A1	STDFONT	11587
F0A2	STDFONT	11588
F0A3	STDFONT	11589
F0A4	STDFONT	11590
F0A5	STDFONT	11591
F0A6	STDFONT	11592
